"fullname","id","images/0","isQuote","isRetweet","likes","quotes","replies","retweets","text","timestamp","url","username","verified"
"the morally corrupt erika jayne","1698388162555286006",,"false","false","1","0","0","0","my bf has adhd and i was just telling him i finally understand what he's been describing about having multiple trains of thought at once 😅😭 thank you sm i really needed to hear that, it's such a process!!","2023-09-03T17:31:00.000Z","https://twitter.com/babygorgeous420/status/1698388162555286006","@babygorgeous420","false"
"ADHDDude","1698388152681898427",,"false","false","3","0","2","0","If we want to see differences in how medical professionals treat neurodiverse individuals, then we actually need to target the training at university, not on the job. Now there is another issue - staff shortages, overworked nurses and doctors and we want to believe that…","2023-09-03T17:31:00.000Z","https://twitter.com/DudeAdhd/status/1698388152681898427","@DudeAdhd","false"
"Susie Carmichael✨🌸💛","1698388127578980391",,"false","false","0","0","0","0","I Really Wish Parents Get Their Kids The Help That They Need. My Mama Knew I Had ADHD & Instead Of Getting Me Help She Just Ignored It Now Ima Adult Tryna Clean Up The Mess She Made 😒","2023-09-03T17:30:00.000Z","https://twitter.com/Le_Murda/status/1698388127578980391","@Le_Murda","false"
"(((ADHD Troll Goblin)))","1698388096981897435",,"false","false","4","0","1","1","You act as if extremist Palestinians only started killing Jews once Israel formed","2023-09-03T17:30:00.000Z","https://twitter.com/TrollingCitizen/status/1698388096981897435","@TrollingCitizen","false"
"blueberry","1698387851203776927",,"false","false","2","0","0","0","im def neurodivergent thats for sure
things like schizophrenia, autism, adhd, and a shit ton more run in my family and i have a lot of classic symptoms for certain things. i also believe i may have bpd, but the only one im really sure i might have is adhd","2023-09-03T17:29:00.000Z","https://twitter.com/Deepseabluey_/status/1698387851203776927","@Deepseabluey_","false"
"(((ADHD Troll Goblin)))","1698387850478399892",,"false","false","3","0","1","1","Can you show me a non-racist country? 
You only hate Israel because you hate Jews and your easily manipulated to hate Jews through the propaganda you read.","2023-09-03T17:29:00.000Z","https://twitter.com/TrollingCitizen/status/1698387850478399892","@TrollingCitizen","false"
"Brenda M.G. (CartoonLover2002)","1698387812918186335",,"false","false","0","0","1","0","Positions in Spooky Month: Eliza would babysit Skid, Pump and so other kids. Watching over them on Halloween. She has ADHD and would for sure be protective of kids younger than her, like a mother with her Sixth sense as an secret angel. Her sister is half angel, too.🧵","2023-09-03T17:29:00.000Z","https://twitter.com/Gonzale7Brenda/status/1698387812918186335","@Gonzale7Brenda","false"
"noemi 𝐊𝗞✿𝗧𝐈","1698387775110996323",,"false","false","0","0","0","0","it hits different after you tell him you used to collect football cards","2023-09-03T17:29:00.000Z","https://twitter.com/asmr4adhd/status/1698387775110996323","@asmr4adhd","false"
"ADHDDude","1698387734111408136",,"false","false","1","0","1","0","If you think about it, you walk into a hospital where this mandatory training has taken place, and your rights are immediately violated. There are a couple of issues here - training communication is dependent on who is doing the particular training. Secondly, stigma.","2023-09-03T17:29:00.000Z","https://twitter.com/DudeAdhd/status/1698387734111408136","@DudeAdhd","false"
"🗽Dinomitetwins 🦖 @ Pax West (🔜Austin🤠)","1698387733679587698",,"false","false","11","0","1","0","That ADHD way of forgetting to rinse the soap out of your hair while staring at the wall when you realize you have no idea what you're wearing to Pax today even tho you definitely packed something.... 😅","2023-09-03T17:29:00.000Z","https://twitter.com/DinomiteTwins/status/1698387733679587698","@DinomiteTwins","false"
"takooki 🧪Read Quixotic🧪","1698387714326884844",,"false","false","0","0","1","0","I have adhd and do NOT do extracurriculars/clubs. No matter how much I like the activity, the inevitable stress of committing to the schedule negatively impacts me. 

My brain’s not always up for it","2023-09-03T17:29:00.000Z","https://twitter.com/tak00ki/status/1698387714326884844","@tak00ki","false"
"Becka Gladney","1698387654738399460",,"false","false","0","0","0","0","I have adhd so I don’t talk to people. I don’t plan to I just don’t text people.","2023-09-03T17:29:00.000Z","https://twitter.com/Chaosmommy_mua/status/1698387654738399460","@Chaosmommy_mua","false"
"kei 𖤐","1698387624077951325",,"false","false","5","0","2","1","yeah i have adhd (ass destroyer huge dick)","2023-09-03T17:28:00.000Z","https://twitter.com/CYB3RV4MPlR3/status/1698387624077951325","@CYB3RV4MPlR3","false"
"Coolioarts Scraptrap redesign #fnafparodytakeover","1698387579228319934",,"false","false","0","0","1","0","I am 14. My mom said that I was autistic and that I have ADHD and ASD to me when I was 5.","2023-09-03T17:28:00.000Z","https://twitter.com/CoolioartAfton/status/1698387579228319934","@CoolioartAfton","false"
"offline","1698387549528395898",,"false","false","0","0","0","0","that's what ppl keep telling me about my adhd","2023-09-03T17:28:00.000Z","https://twitter.com/dreamietaeng/status/1698387549528395898","@dreamietaeng","false"
"Coolioarts Scraptrap redesign #fnafparodytakeover","1698387497770786931",,"false","false","0","0","1","0","I am 14. My mom said that I was autistic and that I have ADHD and ASD to me when I was 5","2023-09-03T17:28:00.000Z","https://twitter.com/CoolioartAfton/status/1698387497770786931","@CoolioartAfton","false"
"JokerADHD ","1698387494541082710",,"false","false","0","0","0","0","That @WWEUsos Jey entrance and vibe with the crowd during this segment was absolutely 🔥 the way he got everyone up and vibing was definitely MAIN EVENT status! 👏","2023-09-03T17:28:00.000Z","https://twitter.com/JokerADHD/status/1698387494541082710","@JokerADHD","false"
"Void Shouter","1698387465462034715",,"false","false","1","0","0","0","How does Gabriel get away with dragging Evans down to keep him from going out to defend Rice?","2023-09-03T17:28:00.000Z","https://twitter.com/Josh_ADHD/status/1698387465462034715","@Josh_ADHD","false"
"ADHD graduate🫠","1698387450706399416",,"false","false","0","0","0","0","Fuck late minute goals😭😭😭","2023-09-03T17:28:00.000Z","https://twitter.com/dav1ess_/status/1698387450706399416","@dav1ess_","false"
"(((ADHD Troll Goblin)))","1698387354032218367",,"false","false","4","0","1","1","You don’t understand Jewish issues, culture, life, and especially history. Why? Because you rather read about it through the lens of colonizing Nazis","2023-09-03T17:27:00.000Z","https://twitter.com/TrollingCitizen/status/1698387354032218367","@TrollingCitizen","false"
"tosh","1698387292530880946",,"false","false","2","0","3","0","i got ADHD.. i was more or less aware but never 100% sure because i was never properly diagnosed… yet i had many symptoms (particularly executive dysfunction and inattentiveness, it laced my every action and caused problems for years)","2023-09-03T17:27:00.000Z","https://twitter.com/YeenItBefore/status/1698387292530880946","@YeenItBefore","false"
"gaylor struggles 🐾","1698387284230545658",,"false","false","1","0","1","0","so after everything you want to pull a minor card? why are u coming after me a dyslexic brown women with adhd? the argument is about gaylors then stick to that","2023-09-03T17:27:00.000Z","https://twitter.com/glorstruggles/status/1698387284230545658","@glorstruggles","false"
"Roger P. Bicknell II","1698387271068627434",,"false","false","1","0","0","0","ADHD she needs that medication and she herself stated she believes in a clean sport. What is this anger towards Simone she is one of the sweetest and respectful athletes out there.","2023-09-03T17:27:00.000Z","https://twitter.com/rbicknellii/status/1698387271068627434","@rbicknellii","false"
"(((ADHD Troll Goblin)))","1698387192907997531",,"false","false","2","0","1","1","White supremacy killed Jews wtf are you talking about?","2023-09-03T17:27:00.000Z","https://twitter.com/TrollingCitizen/status/1698387192907997531","@TrollingCitizen","false"
"ADHDDude","1698387189686559207",,"false","false","1","0","0","0","Indeed.","2023-09-03T17:27:00.000Z","https://twitter.com/DudeAdhd/status/1698387189686559207","@DudeAdhd","false"
"adhd ramblings dot com","1698387060548161749",,"false","false","0","0","0","0","Alright pals, help. Final anime north 2024 cosplay choice. Days 1 and 2 are set, but who do I choose for day 3?","2023-09-03T17:26:00.000Z","https://twitter.com/PhixionGames/status/1698387060548161749","@PhixionGames","false"
"ADHDlatediagnosis","1698387054525071668",,"false","false","0","0","0","0","I LOVE your honesty Emma Jane. I’ve just read this. I made a similar post recently on joining X (Twitter!) 
I was a hyperactive inattentive child (ADHD diagnosis 4 months ago) I had CSA at 14 and only disclosed to authorities etc at 36 (22 years later) 
I always had difficulties with emotions.
I numbed with substances forever. 
In 3 words, “I feel cheated” 
I feel cheated of years of my life, “the best years of my life” I worry the perpetrator saw I was different and took advantage. I’m not sure I’ll ever be even occasionally happy going forward #CSA #ADHD","2023-09-03T17:26:00.000Z","https://twitter.com/ADHDage43/status/1698387054525071668","@ADHDage43","false"
"ADHDDude","1698387036091125912",,"false","false","1","0","0","0","That is my greatest fear.. the law of unintended consequences. Your input on this has been brilliant.","2023-09-03T17:26:00.000Z","https://twitter.com/DudeAdhd/status/1698387036091125912","@DudeAdhd","false"
"noemi 𝐊𝗞✿𝗧𝐈","1698386892239307217",,"false","false","0","0","0","0","what the fuck hellurrrr why is there no ive on my tl what is we doing","2023-09-03T17:26:00.000Z","https://twitter.com/asmr4adhd/status/1698386892239307217","@asmr4adhd","false"
"E","1698386814405431316",,"false","false","1","0","0","0","And Wyck-off we go...","2023-09-03T17:25:00.000Z","https://twitter.com/ADHD_Investor/status/1698386814405431316","@ADHD_Investor","false"
"Dr Katherine McNeil ❎(green X was free)","1698386811658387698",,"false","false","0","0","0","0","We don’t care. You had the opportunity to not become a felon and blew it. May your food be swill for the remainder of your years in prison","2023-09-03T17:25:00.000Z","https://twitter.com/adhd_teacher/status/1698386811658387698","@adhd_teacher","false"
"ADHDDude","1698386779194167696",,"false","false","1","0","0","0","@DrMBotha this 🖕. I love the Idea of neurodivergent people coming up with ideas on how the NT world can relate to us. I have learnt more from autistics about autism than anyone else. Particularly autistic academics.","2023-09-03T17:25:00.000Z","https://twitter.com/DudeAdhd/status/1698386779194167696","@DudeAdhd","false"
"Blackchibidono","1698386760495960381",,"false","false","1","0","0","0","Just #writer #adhd stuff","2023-09-03T17:25:00.000Z","https://twitter.com/GoldJustMLP/status/1698386760495960381","@GoldJustMLP","false"
"✶. 🎀 𝓌𝒾𝓃𝓉𝑒𝓇 𝒹𝑒𝓅𝓇𝑒𝓈𝓈𝒾⏾𝓃 🎀 .✶","1698386750345806232",,"false","false","1","0","1","0","congratulations!!!!","2023-09-03T17:25:00.000Z","https://twitter.com/my_adhd_diaries/status/1698386750345806232","@my_adhd_diaries","false"
"Stormer","1698386671710917066",,"false","false","0","0","0","0","As much as it comes from good intent. I would much rather have more clearly formulated sentences than tone indicators.

Plus, that would just help people train on real examples instead of stagnating.

(Coming from a severe inattentive ADHD person)","2023-09-03T17:25:00.000Z","https://twitter.com/StormerPlugins/status/1698386671710917066","@StormerPlugins","false"
"👑 𝒮𝒶𝓂 👑 || 𝐸𝓂𝓅𝓇𝑒𝓈𝓈","1698386633811181918",,"false","false","4","0","0","0","Adhd is so bad ive been planning on making a full body Genderbent Emperor ref(ish) drawing bc shes SOOOO pretty but I keep on forgetting 😭😭😭😭😭","2023-09-03T17:25:00.000Z","https://twitter.com/Sam_October_/status/1698386633811181918","@Sam_October_","false"
"(((ADHD Troll Goblin)))","1698386625561321487",,"false","false","3","0","0","1","Jews have continuously been in the land. The only thing is it’s been taken and colonized by many regimes and then Jews were able to reclaim Israel. You’re upset about the most successful land back initiative ever?","2023-09-03T17:25:00.000Z","https://twitter.com/TrollingCitizen/status/1698386625561321487","@TrollingCitizen","false"
"ADHD","1698386622058840451",,"false","false","10","9","1","0","what are your NO FAV player agendas for the next season?","2023-09-03T17:24:00.000Z","https://twitter.com/ADHDGoat/status/1698386622058840451","@ADHDGoat","false"
"Zoe Swan","1698386610750964148",,"false","false","2","0","0","0","Dissociation! Having ADHD, it exhausts me!","2023-09-03T17:24:00.000Z","https://twitter.com/unholyzoe/status/1698386610750964148","@unholyzoe","false"
"pushen 🎁","1698386432581304361",,"false","false","1","0","0","0","may or may not have adhd idk i never went to the doctor (i should)","2023-09-03T17:24:00.000Z","https://twitter.com/pushenpotato/status/1698386432581304361","@pushenpotato","false"
